Vf, D-Sf, R-Sf, B_GSf, D-Sf-Pfptp, D-Sf-Uprob, D-Sf-Ufptp
0.405000, 0.132065, 0.134081, +0.001008, 0.125000, 0.202035, 0.250000
0.410000, 0.150478, 0.139408, -0.005535, 0.125000, 0.215096, 0.250000
0.415000, 0.169509, 0.145306, -0.012101, 0.250000, 0.228241, 0.250000
0.420000, 0.189000, 0.152010, -0.018495, 0.250000, 0.241582, 0.250000
0.425000, 0.208839, 0.159732, -0.024553, 0.250000, 0.255256, 0.250000
0.430000, 0.228965, 0.168654, -0.030156, 0.250000, 0.269416, 0.250000
0.435000, 0.249375, 0.178926, -0.035225, 0.250000, 0.284221, 0.250000
0.440000, 0.270114, 0.190657, -0.039729, 0.250000, 0.299829, 0.250000
0.445000, 0.291265, 0.203921, -0.043672, 0.250000, 0.316378, 0.250000
0.450000, 0.312929, 0.218749, -0.047090, 0.250000, 0.333982, 0.250000
0.455000, 0.335212, 0.235133, -0.050040, 0.250000, 0.352721, 0.250000
0.460000, 0.358202, 0.253027, -0.052588, 0.250000, 0.372634, 0.250000
0.465000, 0.381951, 0.272346, -0.054803, 0.250000, 0.393714, 0.250000
0.470000, 0.406469, 0.292460, -0.057004, 0.250000, 0.415908, 0.250000
0.475000, 0.431711, 0.313614, -0.059049, 0.250000, 0.439122, 0.500000
0.480000, 0.457581, 0.336085, -0.060748, 0.500000, 0.463216, 0.500000
0.485000, 0.483931, 0.359747, -0.062092, 0.500000, 0.488020, 0.500000
0.490000, 0.510575, 0.384441, -0.063067, 0.500000, 0.513333, 0.500000
0.495000, 0.537295, 0.409978, -0.063658, 0.500000, 0.538936, 0.500000
0.500000, 0.563857, 0.436143, -0.063857, 0.625000, 0.564597, 0.625000
0.505000, 0.590022, 0.462705, -0.063658, 0.625000, 0.590081, 0.625000
0.510000, 0.615559, 0.489425, -0.063067, 0.625000, 0.615159, 0.625000
0.515000, 0.640253, 0.516069, -0.062092, 0.625000, 0.639612, 0.625000
0.520000, 0.663915, 0.542419, -0.060748, 0.750000, 0.663236, 0.750000
0.525000, 0.686386, 0.568289, -0.059049, 0.750000, 0.685851, 0.750000
0.530000, 0.707540, 0.593531, -0.057004, 0.750000, 0.707300, 0.750000
0.535000, 0.727654, 0.618049, -0.054803, 0.750000, 0.727457, 0.750000
0.540000, 0.746973, 0.641798, -0.052588, 0.750000, 0.746221, 0.750000
0.545000, 0.764867, 0.664788, -0.050040, 0.875000, 0.763523, 0.875000
0.550000, 0.781251, 0.687071, -0.047090, 0.875000, 0.779324, 0.875000
0.555000, 0.796079, 0.708735, -0.043672, 0.875000, 0.793612, 0.875000
0.560000, 0.809343, 0.729886, -0.039729, 0.875000, 0.806405, 0.875000
0.565000, 0.821074, 0.750625, -0.035225, 0.875000, 0.817743, 0.875000
0.570000, 0.831346, 0.771035, -0.030156, 0.875000, 0.827692, 0.875000
0.575000, 0.840268, 0.791161, -0.024553, 0.875000, 0.836335, 0.875000
0.580000, 0.847990, 0.811000, -0.018495, 0.875000, 0.843773, 0.875000
0.585000, 0.854694, 0.830491, -0.012101, 0.875000, 0.850117, 0.875000
0.590000, 0.860592, 0.849522, -0.005535, 0.875000, 0.855492, 0.875000
0.595000, 0.865919, 0.867935, +0.001008, 0.875000, 0.860025, 0.875000
0.600000, 0.870924, 0.885542, +0.007309, 0.875000, 0.863848, 0.875000
0.605000, 0.875860, 0.902144, +0.013142, 0.875000, 0.867094, 0.875000
0.610000, 0.880966, 0.917551, +0.018292, 0.875000, 0.869893, 0.875000
0.615000, 0.886456, 0.931600, +0.022572, 0.875000, 0.872373, 0.875000
0.620000, 0.892494, 0.944174, +0.025840, 0.875000, 0.874656, 0.875000
0.625000, 0.899189, 0.955206, +0.028008, 0.875000, 0.876858, 0.875000
0.630000, 0.906572, 0.964689, +0.029058, 0.875000, 0.879086, 0.875000
0.635000, 0.914597, 0.972669, +0.029036, 0.875000, 0.881439, 0.875000
0.640000, 0.923141, 0.979240, +0.028050, 0.875000, 0.884004, 0.875000
0.645000, 0.932015, 0.984532, +0.026259, 0.875000, 0.886857, 0.875000
0.650000, 0.940985, 0.988701, +0.023858, 1.000000, 0.890058, 0.875000
0.655000, 0.949795, 0.991910, +0.021057, 1.000000, 0.893654, 0.875000
0.660000, 0.958193, 0.994325, +0.018066, 1.000000, 0.897673, 0.875000
0.665000, 0.965960, 0.996100, +0.015070, 1.000000, 0.902123, 0.875000
0.670000, 0.972926, 0.997376, +0.012225, 1.000000, 0.906996, 0.875000
0.675000, 0.978983, 0.998272, +0.009645, 1.000000, 0.912262, 0.875000
0.680000, 0.984087, 0.998886, +0.007399, 1.000000, 0.917873, 0.875000
0.685000, 0.988258, 0.999297, +0.005520, 1.000000, 0.923765, 0.875000
0.690000, 0.991559, 0.999566, +0.004003, 1.000000, 0.929860, 0.875000
0.695000, 0.994093, 0.999738, +0.002823, 1.000000, 0.936069, 0.875000
0.700000, 0.995977, 0.999845, +0.001934, 1.000000, 0.942299, 1.000000
0.705000, 0.997334, 0.999911, +0.001288, 1.000000, 0.948452, 1.000000
0.710000, 0.998283, 0.999950, +0.000833, 1.000000, 0.954437, 1.000000
0.715000, 0.998924, 0.999972, +0.000524, 1.000000, 0.960168, 1.000000
0.720000, 0.999345, 0.999985, +0.000320, 1.000000, 0.965571, 1.000000
0.725000, 0.999613, 0.999992, +0.000190, 1.000000, 0.970586, 1.000000
0.730000, 0.999777, 0.999996, +0.000109, 1.000000, 0.975169, 1.000000
0.735000, 0.999876, 0.999998, +0.000061, 1.000000, 0.979293, 1.000000
0.740000, 0.999933, 0.999999, +0.000033, 1.000000, 0.982946, 1.000000
0.745000, 0.999965, 1.000000, +0.000017, 1.000000, 0.986131, 1.000000
0.750000, 0.999982, 1.000000, +0.000009, 1.000000, 0.988866, 1.000000
