Vf, D-Sf, R-Sf, B_GSf, D-Sf-Pfptp, D-Sf-Uprob, D-Sf-Ufptp
0.250000, 0.006514, 0.000003, -0.003256, 0.000000, 0.129170, 0.138889
0.255000, 0.009790, 0.000006, -0.004892, 0.000000, 0.135072, 0.138889
0.260000, 0.014162, 0.000012, -0.007075, 0.000000, 0.141192, 0.138889
0.265000, 0.019754, 0.000023, -0.009865, 0.000000, 0.147534, 0.138889
0.270000, 0.026615, 0.000043, -0.013286, 0.000000, 0.154101, 0.138889
0.275000, 0.034715, 0.000077, -0.017319, 0.000000, 0.160888, 0.138889
0.280000, 0.043937, 0.000136, -0.021900, 0.000000, 0.167886, 0.166667
0.285000, 0.054106, 0.000234, -0.026936, 0.055556, 0.175080, 0.166667
0.290000, 0.065013, 0.000392, -0.032311, 0.083333, 0.182449, 0.166667
0.295000, 0.076455, 0.000639, -0.037908, 0.083333, 0.189962, 0.166667
0.300000, 0.088263, 0.001017, -0.043623, 0.083333, 0.197586, 0.194444
0.305000, 0.100321, 0.001577, -0.049372, 0.083333, 0.205276, 0.194444
0.310000, 0.112568, 0.002388, -0.055090, 0.083333, 0.212986, 0.194444
0.315000, 0.124985, 0.003529, -0.060728, 0.111111, 0.220662, 0.222222
0.320000, 0.137574, 0.005096, -0.066239, 0.138889, 0.228246, 0.222222
0.325000, 0.150335, 0.007192, -0.071572, 0.138889, 0.235682, 0.250000
0.330000, 0.163248, 0.009929, -0.076660, 0.138889, 0.242912, 0.250000
0.335000, 0.176259, 0.013417, -0.081421, 0.166667, 0.249881, 0.250000
0.340000, 0.189276, 0.017763, -0.085757, 0.166667, 0.256543, 0.277778
0.345000, 0.202177, 0.023057, -0.089560, 0.194444, 0.262855, 0.277778
0.350000, 0.214814, 0.029375, -0.092719, 0.222222, 0.268787, 0.305556
0.355000, 0.227028, 0.036767, -0.095130, 0.250000, 0.274318, 0.305556
0.360000, 0.238664, 0.045262, -0.096701, 0.250000, 0.279439, 0.305556
0.365000, 0.249580, 0.054863, -0.097359, 0.277778, 0.284152, 0.305556
0.370000, 0.259665, 0.065555, -0.097055, 0.305556, 0.288470, 0.305556
0.375000, 0.268840, 0.077311, -0.095765, 0.305556, 0.292416, 0.305556
0.380000, 0.277070, 0.090093, -0.093489, 0.305556, 0.296021, 0.305556
0.385000, 0.284362, 0.103865, -0.090249, 0.305556, 0.299323, 0.305556
0.390000, 0.290762, 0.118594, -0.086084, 0.305556, 0.302364, 0.305556
0.395000, 0.296350, 0.134254, -0.081048, 0.305556, 0.305190, 0.305556
0.400000, 0.301230, 0.150828, -0.075201, 0.305556, 0.307848, 0.305556
0.405000, 0.305523, 0.168304, -0.068609, 0.305556, 0.310386, 0.305556
0.410000, 0.309354, 0.186675, -0.061340, 0.305556, 0.312852, 0.305556
0.415000, 0.312849, 0.205930, -0.053459, 0.305556, 0.315293, 0.305556
0.420000, 0.316123, 0.226051, -0.045036, 0.305556, 0.317759, 0.305556
0.425000, 0.319283, 0.247005, -0.036139, 0.305556, 0.320300, 0.305556
0.430000, 0.322424, 0.268741, -0.026842, 0.333333, 0.322969, 0.333333
0.435000, 0.325633, 0.291183, -0.017225, 0.333333, 0.325824, 0.333333
0.440000, 0.328887, 0.314230, -0.007329, 0.333333, 0.328931, 0.333333
0.445000, 0.332200, 0.337753, +0.002776, 0.333333, 0.332361, 0.333333
0.450000, 0.336000, 0.361594, +0.012797, 0.333333, 0.336193, 0.333333
0.455000, 0.340392, 0.385572, +0.022590, 0.333333, 0.340515, 0.333333
0.460000, 0.345490, 0.409488, +0.031999, 0.333333, 0.345422, 0.333333
0.465000, 0.351419, 0.433127, +0.040854, 0.333333, 0.351012, 0.333333
0.470000, 0.358304, 0.456271, +0.048983, 0.333333, 0.357387, 0.333333
0.475000, 0.366273, 0.478704, +0.056215, 0.333333, 0.364647, 0.333333
0.480000, 0.375447, 0.500223, +0.062388, 0.333333, 0.372885, 0.333333
0.485000, 0.385934, 0.520645, +0.067356, 0.333333, 0.382185, 0.333333
0.490000, 0.397823, 0.539817, +0.070997, 0.333333, 0.392613, 0.333333
0.495000, 0.411179, 0.557618, +0.073220, 0.333333, 0.404216, 0.361111
0.500000, 0.426033, 0.573967, +0.073967, 0.361111, 0.417016, 0.361111
0.505000, 0.442382, 0.588821, +0.073220, 0.361111, 0.431007, 0.361111
0.510000, 0.460183, 0.602177, +0.070997, 0.361111, 0.446151, 0.361111
0.515000, 0.479355, 0.614066, +0.067356, 0.388889, 0.462384, 0.388889
0.520000, 0.499777, 0.624553, +0.062388, 0.444444, 0.479608, 0.416667
0.525000, 0.521296, 0.633727, +0.056215, 0.500000, 0.497700, 0.472222
0.530000, 0.543729, 0.641696, +0.048983, 0.527778, 0.516515, 0.500000
0.535000, 0.566873, 0.648581, +0.040854, 0.527778, 0.535891, 0.527778
0.540000, 0.590512, 0.654510, +0.031999, 0.638889, 0.555652, 0.527778
0.545000, 0.614428, 0.659608, +0.022590, 0.666667, 0.575623, 0.583333
0.550000, 0.638406, 0.664000, +0.012797, 0.722222, 0.595626, 0.638889
0.555000, 0.662247, 0.667800, +0.002776, 0.722222, 0.615496, 0.666667
0.560000, 0.685770, 0.671113, -0.007329, 0.722222, 0.635081, 0.694444
0.565000, 0.708817, 0.674367, -0.017225, 0.750000, 0.654248, 0.722222
0.570000, 0.731259, 0.677576, -0.026842, 0.777778, 0.672887, 0.722222
0.575000, 0.752995, 0.680717, -0.036139, 0.777778, 0.690908, 0.722222
0.580000, 0.773949, 0.683877, -0.045036, 0.777778, 0.708248, 0.722222
0.585000, 0.794070, 0.687151, -0.053459, 0.833333, 0.724866, 0.750000
0.590000, 0.813325, 0.690646, -0.061340, 0.833333, 0.740739, 0.750000
0.595000, 0.831696, 0.694477, -0.068609, 0.861111, 0.755864, 0.777778
0.600000, 0.849172, 0.698770, -0.075201, 0.888889, 0.770252, 0.777778
0.605000, 0.865746, 0.703650, -0.081048, 0.888889, 0.783923, 0.777778
0.610000, 0.881406, 0.709238, -0.086084, 0.888889, 0.796908, 0.833333
0.615000, 0.896135, 0.715638, -0.090249, 0.916667, 0.809240, 0.833333
0.620000, 0.909907, 0.722930, -0.093489, 0.944444, 0.820958, 0.833333
0.625000, 0.922689, 0.731160, -0.095765, 0.944444, 0.832101, 0.833333
0.630000, 0.934445, 0.740335, -0.097055, 0.944444, 0.842708, 0.861111
0.635000, 0.945137, 0.750420, -0.097359, 0.972222, 0.852817, 0.888889
0.640000, 0.954738, 0.761336, -0.096701, 1.000000, 0.862464, 0.888889
0.645000, 0.963233, 0.772972, -0.095130, 1.000000, 0.871685, 0.888889
0.650000, 0.970625, 0.785186, -0.092719, 1.000000, 0.880510, 0.888889
