Vf, D-Sf, R-Sf, B_GSf, D-Sf-Pfptp, D-Sf-Uprob, D-Sf-Ufptp
0.400000, 0.093299, 0.129725, +0.018213, 0.000000, 0.174374, 0.250000
0.405000, 0.110484, 0.133427, +0.011472, 0.000000, 0.189659, 0.250000
0.410000, 0.129077, 0.137535, +0.004229, 0.000000, 0.205139, 0.250000
0.415000, 0.148909, 0.142279, -0.003315, 0.125000, 0.220811, 0.250000
0.420000, 0.169798, 0.147878, -0.010960, 0.250000, 0.236704, 0.250000
0.425000, 0.191567, 0.154533, -0.018517, 0.250000, 0.252874, 0.250000
0.430000, 0.214057, 0.162422, -0.025817, 0.250000, 0.269400, 0.250000
0.435000, 0.237140, 0.171700, -0.032720, 0.250000, 0.286381, 0.250000
0.440000, 0.260727, 0.182493, -0.039117, 0.250000, 0.303923, 0.250000
0.445000, 0.284765, 0.194892, -0.044937, 0.250000, 0.322137, 0.250000
0.450000, 0.309235, 0.208815, -0.050210, 0.250000, 0.341122, 0.250000
0.455000, 0.334141, 0.223754, -0.055193, 0.250000, 0.360964, 0.375000
0.460000, 0.359500, 0.240362, -0.059569, 0.250000, 0.381721, 0.375000
0.465000, 0.385325, 0.258630, -0.063347, 0.375000, 0.403423, 0.375000
0.470000, 0.411615, 0.278518, -0.066548, 0.375000, 0.426061, 0.375000
0.475000, 0.438341, 0.299945, -0.069198, 0.375000, 0.449587, 0.375000
0.480000, 0.465439, 0.322795, -0.071322, 0.375000, 0.473915, 0.375000
0.485000, 0.492807, 0.346916, -0.072946, 0.375000, 0.498915, 0.500000
0.490000, 0.520309, 0.372128, -0.074090, 0.500000, 0.524423, 0.500000
0.495000, 0.547771, 0.398230, -0.074770, 0.500000, 0.550243, 0.500000
0.500000, 0.574996, 0.425004, -0.074996, 0.500000, 0.576154, 0.500000
0.505000, 0.601770, 0.452229, -0.074770, 0.625000, 0.601920, 0.625000
0.510000, 0.627872, 0.479691, -0.074090, 0.750000, 0.627295, 0.750000
0.515000, 0.653084, 0.507193, -0.072946, 0.750000, 0.652034, 0.750000
0.520000, 0.677205, 0.534561, -0.071322, 0.750000, 0.675907, 0.750000
0.525000, 0.700055, 0.561659, -0.069198, 0.750000, 0.698697, 0.750000
0.530000, 0.721482, 0.588385, -0.066548, 0.750000, 0.720220, 0.750000
0.535000, 0.741370, 0.614675, -0.063347, 0.875000, 0.740322, 0.875000
0.540000, 0.759638, 0.640500, -0.059569, 0.875000, 0.758884, 0.875000
0.545000, 0.776246, 0.665859, -0.055193, 0.875000, 0.775831, 0.875000
0.550000, 0.791185, 0.690765, -0.050210, 0.875000, 0.791124, 0.875000
0.555000, 0.805108, 0.715235, -0.044937, 0.875000, 0.804765, 0.875000
0.560000, 0.817507, 0.739273, -0.039117, 0.875000, 0.816788, 0.875000
0.565000, 0.828300, 0.762860, -0.032720, 0.875000, 0.827262, 0.875000
0.570000, 0.837578, 0.785943, -0.025817, 0.875000, 0.836280, 0.875000
0.575000, 0.845467, 0.808433, -0.018517, 0.875000, 0.843955, 0.875000
0.580000, 0.852122, 0.830202, -0.010960, 0.875000, 0.850416, 0.875000
0.585000, 0.857721, 0.851091, -0.003315, 0.875000, 0.855800, 0.875000
0.590000, 0.862465, 0.870923, +0.004229, 0.875000, 0.860250, 0.875000
0.595000, 0.866573, 0.889516, +0.011472, 0.875000, 0.863907, 0.875000
0.600000, 0.870275, 0.906701, +0.018213, 0.875000, 0.866911, 0.875000
0.605000, 0.873814, 0.922338, +0.024262, 0.875000, 0.869397, 0.875000
0.610000, 0.877430, 0.936326, +0.029448, 0.875000, 0.871492, 0.875000
0.615000, 0.881356, 0.948617, +0.033631, 0.875000, 0.873316, 0.875000
0.620000, 0.885799, 0.959216, +0.036708, 0.875000, 0.874982, 0.875000
0.625000, 0.890930, 0.968177, +0.038624, 0.875000, 0.876592, 0.875000
0.630000, 0.896862, 0.975605, +0.039371, 0.875000, 0.878245, 0.875000
0.635000, 0.903641, 0.981634, +0.038997, 0.875000, 0.880027, 0.875000
0.640000, 0.911230, 0.986428, +0.037599, 0.875000, 0.882020, 0.875000
0.645000, 0.919514, 0.990159, +0.035322, 0.875000, 0.884295, 0.875000
0.650000, 0.928302, 0.993000, +0.032349, 0.875000, 0.886911, 0.875000
0.655000, 0.937349, 0.995118, +0.028884, 0.875000, 0.889920, 0.875000
0.660000, 0.946375, 0.996662, +0.025144, 1.000000, 0.893357, 0.875000
0.665000, 0.955098, 0.997763, +0.021332, 1.000000, 0.897243, 0.875000
0.670000, 0.963262, 0.998531, +0.017634, 1.000000, 0.901583, 0.875000
0.675000, 0.970660, 0.999055, +0.014198, 1.000000, 0.906363, 0.875000
0.680000, 0.977147, 0.999405, +0.011129, 1.000000, 0.911553, 0.875000
0.685000, 0.982655, 0.999633, +0.008489, 1.000000, 0.917103, 0.875000
0.690000, 0.987181, 0.999778, +0.006299, 1.000000, 0.922950, 0.875000
0.695000, 0.990780, 0.999869, +0.004544, 1.000000, 0.929015, 0.875000
0.700000, 0.993550, 0.999924, +0.003187, 1.000000, 0.935210, 0.875000
0.705000, 0.995614, 0.999957, +0.002172, 1.000000, 0.941439, 1.000000
0.710000, 0.997101, 0.999976, +0.001437, 1.000000, 0.947607, 1.000000
0.715000, 0.998139, 0.999987, +0.000924, 1.000000, 0.953620, 1.000000
0.720000, 0.998840, 0.999993, +0.000577, 1.000000, 0.959390, 1.000000
0.725000, 0.999298, 0.999996, +0.000349, 1.000000, 0.964842, 1.000000
0.730000, 0.999588, 0.999998, +0.000205, 1.000000, 0.969914, 1.000000
0.735000, 0.999765, 0.999999, +0.000117, 1.000000, 0.974559, 1.000000
0.740000, 0.999870, 1.000000, +0.000065, 1.000000, 0.978748, 1.000000
0.745000, 0.999930, 1.000000, +0.000035, 1.000000, 0.982466, 1.000000
0.750000, 0.999964, 1.000000, +0.000018, 1.000000, 0.985716, 1.000000
