Vf, D-Sf, R-Sf, B_GSf, D-Sf-Pfptp, D-Sf-Uprob, D-Sf-Ufptp
0.250000, 0.004205, 0.000000, -0.002103, 0.000000, 0.064435, 0.062500
0.255000, 0.006315, 0.000000, -0.003157, 0.000000, 0.065856, 0.062500
0.260000, 0.009111, 0.000000, -0.004555, 0.000000, 0.067482, 0.062500
0.265000, 0.012647, 0.000001, -0.006323, 0.000000, 0.069380, 0.062500
0.270000, 0.016914, 0.000001, -0.008456, 0.000000, 0.071618, 0.062500
0.275000, 0.021834, 0.000003, -0.010916, 0.000000, 0.074262, 0.062500
0.280000, 0.027261, 0.000005, -0.013628, 0.000000, 0.077376, 0.062500
0.285000, 0.033002, 0.000010, -0.016496, 0.062500, 0.081014, 0.062500
0.290000, 0.038850, 0.000017, -0.019416, 0.062500, 0.085223, 0.062500
0.295000, 0.044624, 0.000031, -0.022296, 0.062500, 0.090038, 0.062500
0.300000, 0.050206, 0.000055, -0.025075, 0.062500, 0.095478, 0.062500
0.305000, 0.055564, 0.000095, -0.027735, 0.062500, 0.101544, 0.062500
0.310000, 0.060766, 0.000161, -0.030303, 0.062500, 0.108219, 0.062500
0.315000, 0.065967, 0.000266, -0.032851, 0.062500, 0.115466, 0.062500
0.320000, 0.071384, 0.000430, -0.035477, 0.062500, 0.123226, 0.062500
0.325000, 0.077266, 0.000683, -0.038292, 0.062500, 0.131421, 0.125000
0.330000, 0.083850, 0.001063, -0.041394, 0.062500, 0.139958, 0.125000
0.335000, 0.091332, 0.001622, -0.044855, 0.062500, 0.148726, 0.125000
0.340000, 0.099834, 0.002429, -0.048703, 0.062500, 0.157608, 0.125000
0.345000, 0.109392, 0.003570, -0.052911, 0.062500, 0.166478, 0.125000
0.350000, 0.119944, 0.005151, -0.057396, 0.062500, 0.175215, 0.250000
0.355000, 0.131336, 0.007301, -0.062018, 0.125000, 0.183698, 0.250000
0.360000, 0.143337, 0.010169, -0.066584, 0.125000, 0.191820, 0.250000
0.365000, 0.155656, 0.013925, -0.070865, 0.125000, 0.199487, 0.250000
0.370000, 0.167973, 0.018756, -0.074608, 0.187500, 0.206623, 0.250000
0.375000, 0.179965, 0.024862, -0.077552, 0.250000, 0.213172, 0.250000
0.380000, 0.191336, 0.032448, -0.079444, 0.250000, 0.219101, 0.250000
0.385000, 0.201838, 0.041720, -0.080059, 0.250000, 0.224396, 0.250000
0.390000, 0.211289, 0.052873, -0.079208, 0.250000, 0.229064, 0.250000
0.395000, 0.219584, 0.066082, -0.076751, 0.250000, 0.233134, 0.250000
0.400000, 0.226690, 0.081493, -0.072598, 0.250000, 0.236648, 0.250000
0.405000, 0.232646, 0.099216, -0.066715, 0.250000, 0.239663, 0.250000
0.410000, 0.237548, 0.119310, -0.059119, 0.250000, 0.242251, 0.250000
0.415000, 0.241533, 0.141782, -0.049876, 0.250000, 0.244490, 0.250000
0.420000, 0.244769, 0.166578, -0.039096, 0.250000, 0.246468, 0.250000
0.425000, 0.247437, 0.193579, -0.026929, 0.250000, 0.248281, 0.250000
0.430000, 0.249718, 0.222602, -0.013558, 0.250000, 0.250029, 0.250000
0.435000, 0.251794, 0.253398, +0.000802, 0.250000, 0.251821, 0.250000
0.440000, 0.253719, 0.285662, +0.015971, 0.250000, 0.253773, 0.250000
0.445000, 0.255991, 0.319033, +0.031521, 0.250000, 0.256006, 0.250000
0.450000, 0.258792, 0.353110, +0.047159, 0.250000, 0.258651, 0.250000
0.455000, 0.262275, 0.387467, +0.062596, 0.250000, 0.261848, 0.250000
0.460000, 0.266609, 0.421660, +0.077525, 0.250000, 0.265743, 0.250000
0.465000, 0.271981, 0.455252, +0.091635, 0.250000, 0.270490, 0.250000
0.470000, 0.278591, 0.487825, +0.104617, 0.250000, 0.276247, 0.250000
0.475000, 0.286647, 0.518999, +0.116176, 0.250000, 0.283174, 0.250000
0.480000, 0.296357, 0.548441, +0.126042, 0.250000, 0.291429, 0.250000
0.485000, 0.307924, 0.575882, +0.133979, 0.250000, 0.301161, 0.250000
0.490000, 0.321533, 0.601120, +0.139793, 0.250000, 0.312506, 0.250000
0.495000, 0.337341, 0.624023, +0.143341, 0.250000, 0.325579, 0.250000
0.500000, 0.355467, 0.644533, +0.144533, 0.250000, 0.340469, 0.250000
0.505000, 0.375977, 0.662659, +0.143341, 0.250000, 0.357229, 0.250000
0.510000, 0.398880, 0.678467, +0.139793, 0.312500, 0.375875, 0.312500
0.515000, 0.424118, 0.692076, +0.133979, 0.312500, 0.396378, 0.312500
0.520000, 0.451559, 0.703643, +0.126042, 0.312500, 0.418663, 0.312500
0.525000, 0.481001, 0.713353, +0.116176, 0.375000, 0.442609, 0.312500
0.530000, 0.512175, 0.721409, +0.104617, 0.437500, 0.468049, 0.375000
0.535000, 0.544748, 0.728019, +0.091635, 0.437500, 0.494772, 0.437500
0.540000, 0.578340, 0.733391, +0.077525, 0.625000, 0.522537, 0.437500
0.545000, 0.612533, 0.737725, +0.062596, 0.625000, 0.551071, 0.500000
0.550000, 0.646890, 0.741208, +0.047159, 0.750000, 0.580086, 0.625000
0.555000, 0.680967, 0.744009, +0.031521, 0.750000, 0.609283, 0.625000
0.560000, 0.714338, 0.746281, +0.015971, 0.812500, 0.638369, 0.750000
0.565000, 0.746602, 0.748206, +0.000802, 0.812500, 0.667060, 0.750000
0.570000, 0.777398, 0.750282, -0.013558, 0.812500, 0.695094, 0.812500
0.575000, 0.806421, 0.752563, -0.026929, 0.937500, 0.722239, 0.812500
0.580000, 0.833422, 0.755231, -0.039096, 0.937500, 0.748292, 0.812500
0.585000, 0.858218, 0.758467, -0.049876, 0.937500, 0.773091, 0.812500
0.590000, 0.880690, 0.762452, -0.059119, 0.937500, 0.796507, 0.812500
0.595000, 0.900784, 0.767354, -0.066715, 0.937500, 0.818453, 0.875000
0.600000, 0.918507, 0.773310, -0.072598, 1.000000, 0.838873, 0.937500
0.605000, 0.933918, 0.780416, -0.076751, 1.000000, 0.857745, 0.937500
0.610000, 0.947127, 0.788711, -0.079208, 1.000000, 0.875073, 0.937500
0.615000, 0.958280, 0.798162, -0.080059, 1.000000, 0.890885, 0.937500
0.620000, 0.967552, 0.808664, -0.079444, 1.000000, 0.905226, 0.937500
0.625000, 0.975138, 0.820035, -0.077552, 1.000000, 0.918156, 0.937500
0.630000, 0.981244, 0.832027, -0.074608, 1.000000, 0.929746, 0.937500
0.635000, 0.986075, 0.844344, -0.070865, 1.000000, 0.940072, 1.000000
0.640000, 0.989831, 0.856663, -0.066584, 1.000000, 0.949217, 1.000000
0.645000, 0.992699, 0.868664, -0.062018, 1.000000, 0.957264, 1.000000
0.650000, 0.994849, 0.880056, -0.057396, 1.000000, 0.964297, 1.000000
0.655000, 0.996430, 0.890608, -0.052911, 1.000000, 0.970401, 1.000000
0.660000, 0.997571, 0.900166, -0.048703, 1.000000, 0.975659, 1.000000
0.665000, 0.998378, 0.908668, -0.044855, 1.000000, 0.980152, 1.000000
0.670000, 0.998937, 0.916150, -0.041394, 1.000000, 0.983960, 1.000000
0.675000, 0.999317, 0.922734, -0.038292, 1.000000, 0.987157, 1.000000
0.680000, 0.999570, 0.928616, -0.035477, 1.000000, 0.989816, 1.000000
0.685000, 0.999734, 0.934033, -0.032851, 1.000000, 0.992006, 1.000000
0.690000, 0.999839, 0.939234, -0.030303, 1.000000, 0.993790, 1.000000
0.695000, 0.999905, 0.944436, -0.027735, 1.000000, 0.995228, 1.000000
0.700000, 0.999945, 0.949794, -0.025075, 1.000000, 0.996373, 1.000000
0.705000, 0.999969, 0.955376, -0.022296, 1.000000, 0.997276, 1.000000
0.710000, 0.999983, 0.961150, -0.019416, 1.000000, 0.997977, 1.000000
0.715000, 0.999990, 0.966998, -0.016496, 1.000000, 0.998516, 1.000000
0.720000, 0.999995, 0.972739, -0.013628, 1.000000, 0.998925, 1.000000
0.725000, 0.999997, 0.978166, -0.010916, 1.000000, 0.999231, 1.000000
0.730000, 0.999999, 0.983086, -0.008456, 1.000000, 0.999457, 1.000000
0.735000, 0.999999, 0.987353, -0.006323, 1.000000, 0.999621, 1.000000
0.740000, 1.000000, 0.990889, -0.004555, 1.000000, 0.999739, 1.000000
0.745000, 1.000000, 0.993685, -0.003157, 1.000000, 0.999823, 1.000000
0.750000, 1.000000, 0.995795, -0.002103, 1.000000, 0.999881, 1.000000
